Time [s];Raw Voltage [V];Calibrated Force [mN];Frequency [Hz]
3729186455.512;0.00338;1.22479;1.80416
3729186455.522;0.00337;0.27998;1.80104
3729186455.532;0.00337;-0.03496;1.80685
3729186455.542;0.0034;3.11441;1.8143
3729186455.552;0.00336;-0.34989;1.82496
3729186455.562;0.00335;-1.2947;1.832
3729186455.572;0.00331;-5.38888;1.84368
3729186455.582;0.00337;0.27998;1.86085
3729186455.592;0.00335;-1.60964;1.85813
3729186455.602;0.00334;-2.23951;1.86703
3729186455.612;0.00336;-0.34989;1.87435
3729186455.622;0.00335;-1.60964;1.87092
3729186455.632;0.00341;4.05922;1.87867
3729186455.642;0.00337;0.59491;1.8682
3729186455.652;0.00344;7.20858;1.88349
3729186455.662;0.00335;-1.2947;1.89478
3729186455.672;0.00335;-1.60964;1.88156
3729186455.682;0.00336;-0.34989;1.8988
3729186455.692;0.00333;-3.18432;1.89819
3729186455.702;0.00334;-2.86939;1.89846
3729186455.712;0.00336;-0.34989;1.90419
3729186455.722;0.00334;-2.55445;1.90598
3729186455.732;0.00339;1.85466;1.92388
3729186455.742;0.00331;-5.38888;1.9342
3729186455.752;0.00341;4.05922;1.94305
3729186455.762;0.00335;-1.2947;1.94762
3729186455.772;0.00339;1.85466;1.92922
3729186455.782;0.00337;0.27998;1.92188
3729186455.792;0.00332;-4.12913;1.90748
3729186455.802;0.00336;-0.97977;1.90469
3729186455.812;0.00352;14.76705;1.90428
3729186455.822;0.00323;-13.57722;1.88692
3729186455.832;0.00338;1.53972;1.8919
3729186455.842;0.00339;1.85466;1.88279
3729186455.852;0.00333;-3.49926;1.86422
3729186455.862;0.00335;-1.60964;1.87601
3729186455.872;0.00334;-2.86939;1.86699
3729186455.882;0.00335;-1.2947;1.85812
3729186455.892;0.00332;-5.07394;1.85167
3729186455.902;0.00333;-3.8142;1.82711
3729186455.912;0.00336;-0.66483;1.8241
3729186455.922;0.00339;2.48453;1.8034
3729186455.932;0.00339;1.85466;1.77582
3729186455.942;0.00337;0.27998;1.76046
3729186455.952;0.00337;-0.03496;1.73246
3729186455.962;0.00341;4.37415;1.71877
3729186455.972;0.0034;3.11441;1.71217
3729186455.982;0.00337;0.27998;1.71709
3729186455.992;0.00339;2.48453;1.75221
3729186456.002;0.00343;5.94883;1.77735
3729186456.012;0.00338;0.90985;1.80152
3729186456.022;0.00341;3.74428;1.83722
3729186456.032;0.00342;4.68909;1.84327
3729186456.042;0.00338;1.22479;1.82584
3729186456.052;0.00342;4.68909;1.82952
3729186456.062;0.00336;-0.34989;1.82018
3729186456.072;0.00335;-1.92458;1.81457
3729186456.082;0.00338;0.90985;1.8196
3729186456.092;0.00337;-0.03496;1.80657
3729186456.102;0.00335;-1.60964;1.82503
3729186456.112;0.00336;-0.97977;1.84643
3729186456.122;0.00335;-1.2947;1.84117
3729186456.132;0.00334;-2.23951;1.85676
3729186456.142;0.00333;-3.8142;1.8621
3729186456.152;0.00336;-0.97977;1.86862
3729186456.162;0.00339;1.85466;1.86806
3729186456.172;0.00335;-1.92458;1.86774
3729186456.182;0.00338;1.22479;1.88476
3729186456.192;0.00338;1.53972;1.8838
3729186456.202;0.00335;-1.60964;1.88606
3729186456.212;0.00341;4.05922;1.89468
3729186456.222;0.00334;-2.23951;1.89703
3729186456.232;0.00339;2.1696;1.89781
3729186456.242;0.00339;1.85466;1.90533
3729186456.252;0.00333;-3.49926;1.89914
3729186456.262;0.00335;-1.92458;1.92617
3729186456.272;0.00334;-2.86939;1.9348
3729186456.282;0.00338;1.53972;1.9405
3729186456.292;0.00337;-0.03496;1.95545
3729186456.302;0.00338;1.22479;1.93899
3729186456.312;0.00336;-0.66483;1.93822
3729186456.322;0.0033;-6.96356;1.92528
3729186456.332;0.00339;2.48453;1.91309
3729186456.342;0.00333;-3.8142;1.89807
3729186456.352;0.00332;-4.12913;1.88536
3729186456.362;0.00337;0.59491;1.88914
3729186456.372;0.00333;-3.8142;1.87449
3729186456.382;0.00337;-0.03496;1.86893
3729186456.392;0.00338;0.90985;1.86751
3729186456.402;0.00334;-2.86939;1.86686
3729186456.412;0.00338;0.90985;1.8683
3729186456.422;0.00337;0.59491;1.87061
3729186456.432;0.0033;-6.96356;1.84208
3729186456.442;0.00336;-0.34989;1.83263
3729186456.452;0.00337;-0.03496;1.82088
3729186456.462;0.00337;-0.03496;1.79933
3729186456.472;0.00338;0.90985;1.79061
3729186456.482;0.00336;-0.66483;1.76123
3729186456.492;0.00337;0.27998;1.73313
3729186456.502;0.00342;4.68909;1.71656
3729186456.512;0.00332;-5.07394;1.69455
3729186456.522;0.00339;2.48453;1.70774
3729186456.532;0.00335;-1.92458;1.75517
3729186456.542;0.0034;3.11441;1.78134
3729186456.552;0.00339;2.1696;1.81746
3729186456.562;0.0034;3.42934;1.83477
3729186456.572;0.00341;3.74428;1.8453
3729186456.582;0.00339;1.85466;1.85053
3729186456.592;0.00335;-1.60964;1.83723
3729186456.602;0.00338;1.53972;1.82666
3729186456.612;0.0033;-6.33369;1.82277
3729186456.622;0.00335;-1.60964;1.81214
3729186456.632;0.00336;-0.97977;1.82496
3729186456.642;0.00332;-4.759;1.82913
3729186456.652;0.00333;-3.49926;1.82985
3729186456.662;0.00333;-3.18432;1.85055
3729186456.672;0.00324;-12.63242;1.85596
3729186456.682;0.00336;-0.66483;1.85784
3729186456.692;0.00344;6.89364;1.87219
3729186456.702;0.00337;0.27998;1.86471
3729186456.712;0.00335;-1.60964;1.87499
3729186456.722;0.00336;-0.34989;1.87322
3729186456.732;0.00343;6.26377;1.8748
3729186456.742;0.00337;0.59491;1.89021
3729186456.752;0.00337;0.27998;1.88215
3729186456.762;0.00341;4.37415;1.9004
3729186456.772;0.00331;-5.38888;1.90495
3729186456.782;0.00335;-1.2947;1.89523
3729186456.792;0.00341;4.05922;1.90884
3729186456.802;0.00337;0.59491;1.92006
3729186456.812;0.00333;-3.18432;1.93059
3729186456.822;0.00334;-2.55445;1.94265
3729186456.832;0.00332;-5.07394;1.93648
3729186456.842;0.00336;-0.97977;1.93875
3729186456.852;0.00334;-2.55445;1.92502
3729186456.862;0.00333;-3.49926;1.90807
3729186456.872;0.00333;-3.49926;1.90487
3729186456.882;0.00336;-0.66483;1.89471
3729186456.892;0.00335;-1.92458;1.89577
3729186456.902;0.00332;-4.759;1.88766
3729186456.912;0.00336;-0.34989;1.87519
3729186456.922;0.00327;-9.16811;1.87487
3729186456.932;0.00334;-2.86939;1.85903
3729186456.942;0.00337;0.27998;1.87097
3729186456.952;0.00336;-0.97977;1.87377
3729186456.962;0.00338;0.90985;1.84867
3729186456.972;0.00339;2.1696;1.84647
3729186456.982;0.00334;-2.23951;1.83033
3729186456.992;0.00332;-4.759;1.81896
3729186457.002;0.0034;2.79947;1.80606
3729186457.012;0.00339;2.48453;1.78004
3729186457.022;0.00337;0.27998;1.7682
3729186457.032;0.00351;14.45212;1.74646
3729186457.042;0.00336;-0.66483;1.71769
3729186457.052;0.00342;4.68909;1.71607
3729186457.062;0.00335;-1.60964;1.72753
3729186457.072;0.00334;-2.23951;1.74585
3729186457.082;0.0034;2.79947;1.7793
3729186457.092;0.00335;-1.60964;1.80556
3729186457.102;0.00339;2.48453;1.81871
3729186457.112;0.00341;4.05922;1.83523
3729186457.122;0.00338;1.22479;1.82644
3729186457.132;0.0034;3.42934;1.81911
3729186457.142;0.00336;-0.97977;1.81412
3729186457.152;0.00335;-1.2947;1.79963
3729186457.162;0.00315;-21.1357;1.81034
3729186457.172;0.00331;-6.01875;1.81037
3729186457.182;0.00335;-1.60964;1.81158
3729186457.192;0.00334;-2.86939;1.8339
3729186457.202;0.00335;-1.2947;1.8425
3729186457.212;0.00337;0.59491;1.85131
3729186457.222;0.0034;3.11441;1.8639
3729186457.232;0.00331;-5.38888;1.86467
3729186457.242;0.00337;0.27998;1.87424
3729186457.252;0.00336;-0.34989;1.87547
3729186457.262;0.00339;1.85466;1.87295
3729186457.272;0.00338;1.53972;1.88051
3729186457.282;0.00347;9.72807;1.88197
3729186457.292;0.00342;5.31896;1.89348
3729186457.302;0.00336;-0.66483;1.90723
3729186457.312;0.00334;-2.86939;1.89043
3729186457.322;0.00335;-1.2947;1.9038
3729186457.332;0.0035;12.87744;1.90373
3729186457.342;0.00336;-0.34989;1.91429
3729186457.352;0.00353;15.71186;1.9353
3729186457.362;0.00332;-5.07394;1.93274
3729186457.372;0.00336;-0.66483;1.9476
3729186457.382;0.00337;0.27998;1.9472
3729186457.392;0.00335;-1.92458;1.93748
3729186457.402;0.00331;-5.70381;1.93127
3729186457.412;0.00334;-2.55445;1.91317
3729186457.422;0.00335;-1.2947;1.90691
3729186457.432;0.00334;-2.55445;1.89066
3729186457.442;0.00335;-1.92458;1.8811
3729186457.452;0.00335;-1.92458;1.87159
3729186457.462;0.00335;-1.2947;1.85616
3729186457.472;0.00339;1.85466;1.85783
3729186457.482;0.00333;-3.49926;1.86794
3729186457.492;0.00333;-3.18432;1.85156
3729186457.502;0.00338;1.22479;1.86338
3729186457.512;0.0033;-6.33369;1.85232
3729186457.522;0.00337;-0.03496;1.83158
3729186457.532;0.00341;4.05922;1.81506
3729186457.542;0.00335;-1.2947;1.79191
3729186457.552;0.00338;1.53972;1.78273
3729186457.562;0.00336;-0.66483;1.76581
3729186457.572;0.00343;6.26377;1.72106
3729186457.582;0.00341;4.05922;1.71675
3729186457.592;0.00337;0.59491;1.69308
3729186457.602;0.00336;-0.66483;1.6917
3729186457.612;0.00344;6.89364;1.73679
3729186457.622;0.0034;2.79947;1.7738
3729186457.632;0.00338;1.22479;1.80544
3729186457.642;0.00342;5.00403;1.83402
3729186457.652;0.00339;2.48453;1.84445
3729186457.662;0.00338;1.22479;1.844
3729186457.672;0.0034;2.79947;1.83959
3729186457.682;0.00336;-0.66483;1.8205
3729186457.692;0.00334;-2.55445;1.82108
3729186457.702;0.00335;-1.92458;1.82175
3729186457.712;0.00334;-2.55445;1.81824
3729186457.722;0.00332;-4.12913;1.83097
3729186457.732;0.00335;-1.2947;1.83622
3729186457.742;0.00337;0.59491;1.84756
3729186457.752;0.00335;-1.92458;1.86362
3729186457.762;0.00335;-1.60964;1.86006
3729186457.772;0.00336;-0.34989;1.87733
3729186457.782;0.00332;-4.12913;1.87571
3729186457.792;0.00335;-1.2947;1.87488
3729186457.802;0.00335;-1.2947;1.87846
3729186457.812;0.00335;-1.60964;1.87118
3729186457.822;0.0034;3.42934;1.89316
3729186457.832;0.00335;-1.92458;1.90058
3729186457.842;0.00332;-4.12913;1.88583
3729186457.852;0.00337;0.59491;1.90056
3729186457.862;0.00335;-1.92458;1.89772
3729186457.872;0.0034;2.79947;1.89962
3729186457.882;0.00333;-3.8142;1.92207
3729186457.892;0.00333;-3.18432;1.92684
3729186457.902;0.00332;-4.44407;1.9432
3729186457.912;0.00336;-0.34989;1.94521
3729186457.922;0.00337;0.27998;1.93661
3729186457.932;0.00337;0.27998;1.93537
3729186457.942;0.00337;0.59491;1.9145
3729186457.952;0.00335;-1.2947;1.91305
3729186457.962;0.00335;-1.60964;1.89771
3729186457.972;0.00339;1.85466;1.88902
3729186457.982;0.00339;2.1696;1.89045
3729186457.992;0.00334;-2.23951;1.86922
3729186458.002;0.00334;-2.23951;1.87718
3729186458.012;0.00334;-2.55445;1.86931
3729186458.022;0.00333;-3.18432;1.86057
3729186458.032;0.00335;-1.2947;1.87133
3729186458.042;0.00337;0.27998;1.862
3729186458.052;0.00337;0.27998;1.84987
3729186458.062;0.00336;-0.34989;1.83029
3729186458.072;0.00332;-4.44407;1.81287
3729186458.082;0.00339;2.1696;1.81644
3729186458.092;0.00335;-1.92458;1.79522
3729186458.102;0.00339;2.1696;1.7578
3729186458.112;0.0034;3.42934;1.73357
3729186458.122;0.00339;2.48453;1.72245
3729186458.132;0.00341;3.74428;1.70571
3729186458.142;0.00347;10.04301;1.72329
3729186458.152;0.00338;1.22479;1.75275
3729186458.162;0.00339;1.85466;1.77372
3729186458.172;0.00337;0.27998;1.80331
3729186458.182;0.00328;-8.22331;1.80932
3729186458.192;0.00342;4.68909;1.83228
3729186458.202;0.00352;14.76705;1.83672
3729186458.212;0.00338;1.53972;1.80801
3729186458.222;0.00339;1.85466;1.80523
3729186458.232;0.00323;-13.26229;1.80157
3729186458.242;0.00332;-5.07394;1.80559
3729186458.252;0.00336;-0.66483;1.81498
3729186458.262;0.00336;-0.66483;1.81753
3729186458.272;0.00333;-3.49926;1.83045
3729186458.282;0.00333;-3.49926;1.84714
3729186458.292;0.00334;-2.55445;1.8504
3729186458.302;0.00338;1.22479;1.86379
3729186458.312;0.00332;-5.07394;1.8704
3729186458.322;0.00334;-2.86939;1.86843
3729186458.332;0.00339;2.48453;1.87476
3729186458.342;0.00331;-5.38888;1.86508
3729186458.352;0.00337;0.59491;1.87851
3729186458.362;0.00338;1.53972;1.89656
3729186458.372;0.00334;-2.86939;1.87772
3729186458.382;0.00338;1.53972;1.89645
3729186458.392;0.00336;-0.97977;1.89612
3729186458.402;0.00336;-0.34989;1.89596
3729186458.412;0.00338;1.22479;1.90867
3729186458.422;0.00337;-0.03496;1.91165
3729186458.432;0.00336;-0.34989;1.93395
3729186458.442;0.00335;-1.60964;1.93872
3729186458.452;0.00336;-0.97977;1.94808
3729186458.462;0.00337;-0.03496;1.94856
3729186458.472;0.00337;0.59491;1.93676
3729186458.482;0.00331;-5.38888;1.93234
3729186458.492;0.00333;-3.18432;1.91439
3729186458.502;0.00336;-0.66483;1.90546
3729186458.512;0.00334;-2.23951;1.90641
3729186458.522;0.00334;-2.86939;1.88932
3729186458.532;0.00338;1.53972;1.89397
3729186458.542;0.00339;1.85466;1.88116
3729186458.552;0.00337;0.27998;1.86047
3729186458.562;0.00338;0.90985;1.87266
3729186458.572;0.00329;-7.2785;1.8667
3729186458.582;0.00333;-3.8142;1.85744
3729186458.592;0.00338;1.53972;1.85183
3729186458.602;0.00338;0.90985;1.82432
3729186458.612;0.00338;0.90985;1.83043
3729186458.622;0.00335;-1.2947;1.81044
3729186458.632;0.00347;9.72807;1.78188
3729186458.642;0.00334;-2.86939;1.76901
3729186458.652;0.00335;-1.2947;1.73486
3729186458.662;0.00341;4.37415;1.7207
3729186458.672;0.0034;2.79947;1.71241
3729186458.682;0.00342;4.68909;1.71085
3729186458.692;0.00344;7.20858;1.7432
3729186458.702;0.00342;4.68909;1.77132
3729186458.712;0.00342;5.00403;1.79368
3729186458.722;0.00339;2.48453;1.82498
3729186458.732;0.00337;-0.03496;1.84896
3729186458.742;0.00341;3.74428;1.83087
3729186458.752;0.0034;3.42934;1.8284
3729186458.762;0.00335;-1.60964;1.81866
3729186458.772;0.00335;-1.2947;1.81179
3729186458.782;0.00332;-4.44407;1.81811
3729186458.792;0.00331;-5.70381;1.80571
3729186458.802;0.00334;-2.23951;1.81969
3729186458.812;0.00325;-11.05773;1.83956
3729186458.822;0.00333;-3.8142;1.83323
3729186458.832;0.00341;4.05922;1.85301
3729186458.842;0.00333;-3.49926;1.85954
3729186458.852;0.00338;1.22479;1.8665
3729186458.862;0.00334;-2.55445;1.87411
3729186458.872;0.00335;-1.60964;1.86582
3729186458.882;0.00336;-0.66483;1.88023
3729186458.892;0.00334;-2.55445;1.88259
3729186458.902;0.00341;3.74428;1.8806
3729186458.912;0.00337;0.27998;1.8932
3729186458.922;0.00333;-3.8142;1.89661
3729186458.932;0.00334;-2.86939;1.89851
3729186458.942;0.00338;0.90985;1.90465
3729186458.952;0.00334;-2.86939;1.89877
3729186458.962;0.00335;-1.92458;1.9188
3729186458.972;0.00334;-2.23951;1.93019
3729186458.982;0.00336;-0.34989;1.93592
3729186458.992;0.00335;-1.60964;1.94961
3729186459.002;0.00335;-1.2947;1.93756
3729186459.012;0.00336;-0.97977;1.93823
3729186459.022;0.00334;-2.23951;1.92287
3729186459.032;0.0034;3.42934;1.90971
3729186459.042;0.00333;-3.18432;1.90305
3729186459.052;0.00331;-5.70381;1.88304
3729186459.062;0.00331;-6.01875;1.89915
3729186459.072;0.00332;-4.44407;1.87968
3729186459.082;0.00334;-2.23951;1.86105
3729186459.092;0.00337;0.27998;1.8649
3729186459.102;0.00333;-3.8142;1.86658
3729186459.112;0.00337;0.27998;1.86774
3729186459.122;0.00337;0.59491;1.86741
3729186459.132;0.00334;-2.86939;1.8494
3729186459.142;0.0034;3.42934;1.83987
3729186459.152;0.00339;2.1696;1.82831
3729186459.162;0.00338;1.22479;1.80879
3729186459.172;0.00335;-1.2947;1.79731
3729186459.182;0.0035;12.5625;1.766
3729186459.192;0.00335;-1.2947;1.73022
3729186459.202;0.00337;0.27998;1.71289
3729186459.212;0.00338;1.22479;1.69143
3729186459.222;0.00341;4.05922;1.69906
3729186459.232;0.00341;4.37415;1.72975
3729186459.242;0.00339;2.1696;1.75849
3729186459.252;0.00343;5.94883;1.80899
3729186459.262;0.00335;-1.60964;1.82474
3729186459.272;0.00341;4.37415;1.82993
3729186459.282;0.00339;2.1696;1.83967
3729186459.292;0.00337;0.27998;1.82597
3729186459.302;0.0034;3.11441;1.81358
3729186459.312;0.00336;-0.34989;1.80608
3729186459.322;0.00335;-1.2947;1.80301
3729186459.332;0.00335;-1.2947;1.81224
3729186459.342;0.00333;-3.18432;1.827
3729186459.352;0.00336;-0.97977;1.8215
3729186459.362;0.00334;-2.55445;1.84083
3729186459.372;0.00335;-1.60964;1.85325
3729186459.382;0.00336;-0.66483;1.8577
3729186459.392;0.00336;-0.97977;1.87252
3729186459.402;0.00337;-0.03496;1.86383
3729186459.412;0.00349;11.61769;1.88488
3729186459.422;0.00339;1.85466;1.88016
3729186459.432;0.00337;0.27998;1.86625
3729186459.442;0.00334;-2.55445;1.88776
3729186459.452;0.00336;-0.66483;1.88741
3729186459.462;0.00337;0.59491;1.89102
3729186459.472;0.00334;-2.55445;1.89954
3729186459.482;0.00335;-1.92458;1.89264
3729186459.492;0.00335;-1.92458;1.90603
3729186459.502;0.00333;-3.18432;1.91433
3729186459.512;0.00337;-0.03496;1.92744
3729186459.522;0.00332;-4.44407;1.93615
3729186459.532;0.00339;2.1696;1.93902
3729186459.542;0.00337;0.59491;1.94847
3729186459.552;0.00325;-11.05773;1.9341
3729186459.562;0.00335;-1.60964;1.91647
3729186459.572;0.00335;-1.60964;1.91021
3729186459.582;0.0033;-6.96356;1.89734
3729186459.592;0.00342;5.31896;1.91113
3729186459.602;0.00333;-3.18432;1.9014
3729186459.612;0.00338;0.90985;1.87496
3729186459.622;0.00333;-3.49926;1.88049
3729186459.632;0.00334;-2.23951;1.87048
3729186459.642;0.00338;1.53972;1.87145
3729186459.652;0.00333;-3.18432;1.87446
3729186459.662;0.00339;2.1696;1.85626
3729186459.672;0.00347;10.35794;1.85462
3729186459.682;0.00333;-3.8142;1.83545
3729186459.692;0.00336;-0.66483;1.82362
3729186459.702;0.00338;0.90985;1.81284
3729186459.712;0.0034;3.42934;1.78836
3729186459.722;0.00336;-0.97977;1.76466
3729186459.732;0.00336;-0.97977;1.73713
3729186459.742;0.00336;-0.66483;1.71702
3729186459.752;0.0034;2.79947;1.71837
3729186459.762;0.0034;3.11441;1.72275
3729186459.772;0.0034;3.42934;1.73774
3729186459.782;0.00339;2.48453;1.77949
3729186459.792;0.0034;3.11441;1.80572
3729186459.802;0.00341;4.37415;1.81521
3729186459.812;0.00337;0.27998;1.84041
3729186459.822;0.00339;2.1696;1.8374
3729186459.832;0.00336;-0.34989;1.82539
3729186459.842;0.00335;-1.92458;1.81824
3729186459.852;0.00336;-0.34989;1.80514
3729186459.862;0.00336;-0.66483;1.82243
3729186459.872;0.00335;-1.60964;1.81479
3729186459.882;0.00334;-2.55445;1.80752
3729186459.892;0.00333;-3.18432;1.8296
3729186459.902;0.00333;-3.8142;1.83915
3729186459.912;0.00333;-3.18432;1.85128
3729186459.922;0.00334;-2.86939;1.85766
3729186459.932;0.00332;-4.12913;1.86251
3729186459.942;0.00339;1.85466;1.88282
3729186459.952;0.00335;-1.92458;1.87918
3729186459.962;0.00332;-4.12913;1.8673
3729186459.972;0.00333;-3.8142;1.87615
3729186459.982;0.0034;2.79947;1.88472
3729186459.992;0.00335;-1.2947;1.88632
3729186460.002;0.00336;-0.34989;1.89596
3729186460.012;0.00335;-1.2947;1.88931
3729186460.022;0.00335;-1.92458;1.89997
3729186460.032;0.00333;-3.18432;1.9055
3729186460.042;0.00333;-3.8142;1.91653
3729186460.052;0.00334;-2.55445;1.93089
3729186460.062;0.00335;-1.92458;1.93328
3729186460.072;0.00341;4.37415;1.9528
3729186460.082;0.00336;-0.34989;1.94787
3729186460.092;0.00336;-0.34989;1.93817
3729186460.102;0.00339;2.1696;1.9319
3729186460.112;0.00334;-2.55445;1.90994
3729186460.122;0.00337;0.27998;1.91898
3729186460.132;0.00335;-1.2947;1.89916
3729186460.142;0.00339;2.48453;1.88943
3729186460.152;0.00334;-2.55445;1.88078
3729186460.162;0.00357;19.4911;1.86902
3729186460.172;0.00336;-0.66483;1.85987
3729186460.182;0.00336;-0.97977;1.86577
3729186460.192;0.00336;-0.66483;1.85707
3729186460.202;0.00335;-1.2947;1.8585
3729186460.212;0.00332;-4.759;1.85176
3729186460.222;0.00339;2.1696;1.83495
3729186460.232;0.00332;-4.44407;1.82823
3729186460.242;0.00337;0.59491;1.79992
3729186460.252;0.00339;1.85466;1.78794
3729186460.262;0.00336;-0.34989;1.7707
3729186460.272;0.00336;-0.34989;1.73246
3729186460.282;0.00342;5.6339;1.73131
3729186460.292;0.00331;-5.70381;1.71503
3729186460.302;0.00336;-0.66483;1.69548
3729186460.312;0.00341;4.37415;1.73783
3729186460.322;0.00336;-0.34989;1.77082
3729186460.332;0.0034;2.79947;1.80407
3729186460.342;0.00339;2.48453;1.83476
3729186460.352;0.00341;4.37415;1.84551
3729186460.362;0.00337;0.59491;1.84521
3729186460.372;0.0034;3.11441;1.8394
3729186460.382;0.00334;-2.55445;1.82144
3729186460.392;0.00337;0.27998;1.81956
3729186460.402;0.00334;-2.23951;1.81506
3729186460.412;0.00331;-5.38888;1.80471
3729186460.422;0.00327;-9.48305;1.8183
3729186460.432;0.00333;-3.18432;1.82748
3729186460.442;0.00333;-3.8142;1.83879
3729186460.452;0.00332;-4.12913;1.85209
3729186460.462;0.00332;-4.759;1.85465
3729186460.472;0.00338;0.90985;1.87332
3729186460.482;0.00332;-4.44407;1.87468
3729186460.492;0.00332;-4.12913;1.87308
